stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency,train_frequency,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_a,stimulation_pulse_width_b,stimulation_gap,stimulation_synchronicity,stimulation_type,stimulation_channel_order
1479482068.386000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,2.126930,223.042244,0.000000,1.000000,0.972982,0.972982,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482072.317000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,6.074450,29.159131,0.000000,1.000000,1.500862,1.500862,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482076.388000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,10.114908,159.999386,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482080.398000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,14.153605,244.598430,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482084.362000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,18.088632,214.943451,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482088.324000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,22.064824,78.844709,0.000000,1.000000,0.622299,0.622299,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482092.380000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,26.113966,206.845416,0.000000,1.000000,0.124655,0.124655,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482096.421000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,30.166794,293.267672,0.000000,1.000000,1.866712,1.866712,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482100.399000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,34.134344,263.730983,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482104.330000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,38.085673,30.924660,0.000000,1.000000,1.152803,1.152803,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482108.402000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,42.125025,161.380117,0.000000,1.000000,0.468457,0.468457,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482112.395000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,46.136033,219.115475,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482116.295000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,50.064220,64.529804,0.000000,1.000000,1.976612,1.976612,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482120.398000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,54.124749,241.147019,0.000000,1.000000,0.131214,0.131214,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482124.298000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,58.047242,31.101210,0.000000,1.000000,2.365022,2.365022,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
